보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
관산동013,1,,경기도 고양시 덕양구 관산동 934,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동012,1,,경기도 고양시 덕양구 관산동 934,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동011,1,,경기도 고양시 덕양구 관산동 934,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동541,1,,경기도 고양시 덕양구 관산동 931,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동105,1,,경기도 고양시 덕양구 내곡동 125-4,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동090,1,,경기도 고양시 덕양구 내곡동 121-5,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동089,1,,경기도 고양시 덕양구 내곡동 112-1,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동088,1,,경기도 고양시 덕양구 내곡동 112-1,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동027,1,,경기도 고양시 덕양구 내곡동 11-14,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동087,1,,경기도 고양시 덕양구 내곡동 109-6,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동086,1,,경기도 고양시 덕양구 내곡동 108-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동084,1,,경기도 고양시 덕양구 내곡동 106-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동430,1,,경기도 고양시 덕양구 관산동 산 99,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동429,1,,경기도 고양시 덕양구 관산동 산 99,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동466,1,,경기도 고양시 덕양구 관산동 산 9,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동174,1,,경기도 고양시 덕양구 관산동 산 84,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동173,1,,경기도 고양시 덕양구 관산동 산 84,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동172,1,,경기도 고양시 덕양구 관산동 산 84,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동171,1,,경기도 고양시 덕양구 관산동 산 84,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동170,1,,경기도 고양시 덕양구 관산동 산 84,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동169,1,,경기도 고양시 덕양구 관산동 산 84,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동168,1,,경기도 고양시 덕양구 관산동 산 84,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동167,1,,경기도 고양시 덕양구 관산동 산 84,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동166,1,,경기도 고양시 덕양구 관산동 산 82,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동165,1,,경기도 고양시 덕양구 관산동 산 82,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동164,1,,경기도 고양시 덕양구 관산동 산 77-5,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동248,1,,경기도 고양시 덕양구 관산동 산 74-5,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동247,1,,경기도 고양시 덕양구 관산동 산 74-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동254,1,,경기도 고양시 덕양구 관산동 산 74-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동253,1,,경기도 고양시 덕양구 관산동 산 74-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동250,1,,경기도 고양시 덕양구 관산동 산 74-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동312,1,,경기도 고양시 덕양구 관산동 산 73-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동306,1,,경기도 고양시 덕양구 관산동 산 73-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동305,1,,경기도 고양시 덕양구 관산동 산 73-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동304,1,,경기도 고양시 덕양구 관산동 산 73-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동303,1,,경기도 고양시 덕양구 관산동 산 73-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동302,1,,경기도 고양시 덕양구 관산동 산 73-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동300,1,,경기도 고양시 덕양구 관산동 산 73-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동299,1,,경기도 고양시 덕양구 관산동 산 73-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
관산동298,1,,경기도 고양시 덕양구 관산동 산 73-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내유동474,1,,경기도 고양시 덕양구 내유동 375-4,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내유동471,1,,경기도 고양시 덕양구 내유동 379-5,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내유동487,1,,경기도 고양시 덕양구 내유동 401-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내유동118,1,,경기도 고양시 덕양구 내유동 1002,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동007,1,,경기도 고양시 덕양구 내곡동 산 12-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동114,1,,경기도 고양시 덕양구 내곡동 288-15,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동111,1,,경기도 고양시 덕양구 내곡동 287-15,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동041,1,,경기도 고양시 덕양구 내곡동 272-21,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동039,1,,경기도 고양시 덕양구 내곡동 269-10,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동042,1,,경기도 고양시 덕양구 내곡동 269-1,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동043,1,,경기도 고양시 덕양구 내곡동 267-5,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동050,1,,경기도 고양시 덕양구 내곡동 263-4,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동045,1,,경기도 고양시 덕양구 내곡동 259-8,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동021,1,,경기도 고양시 덕양구 내곡동 24-4,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동077,1,,경기도 고양시 덕양구 내곡동 233-5,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동023,1,,경기도 고양시 덕양구 내곡동 23-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동079,1,,경기도 고양시 덕양구 내곡동 230,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동113,1,,경기도 고양시 덕양구 내곡동 218-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동109,1,,경기도 고양시 덕양구 내곡동 211-12,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동040,1,,경기도 고양시 덕양구 내곡동 20-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동106,1,,경기도 고양시 덕양구 내곡동 200-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동085,1,,경기도 고양시 덕양구 내곡동 200-1,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동082,1,,경기도 고양시 덕양구 내곡동 200-1,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동081,1,,경기도 고양시 덕양구 내곡동 200-1,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동080,1,,경기도 고양시 덕양구 내곡동 200-1,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동033,1,,경기도 고양시 덕양구 내곡동 17-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동038,1,,경기도 고양시 덕양구 내곡동 155-27,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동037,1,,경기도 고양시 덕양구 내곡동 155-27,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동036,1,,경기도 고양시 덕양구 내곡동 155-27,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동035,1,,경기도 고양시 덕양구 내곡동 155-25,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동108,1,,경기도 고양시 덕양구 내곡동 155-22,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동107,1,,경기도 고양시 덕양구 내곡동 155-22,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동102,1,,경기도 고양시 덕양구 내곡동 155-22,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동101,1,,경기도 고양시 덕양구 내곡동 155-22,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동100,1,,경기도 고양시 덕양구 내곡동 155-22,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동099,1,,경기도 고양시 덕양구 내곡동 155-22,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동112,1,,경기도 고양시 덕양구 내곡동 155-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동110,1,,경기도 고양시 덕양구 내곡동 155-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동091,1,,경기도 고양시 덕양구 내곡동 155-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동098,1,,경기도 고양시 덕양구 내곡동 144-1,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동034,1,,경기도 고양시 덕양구 내곡동 14,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내유동270,1,,경기도 고양시 덕양구 내유동 1019,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내유동009,1,,경기도 고양시 덕양구 내유동 1015,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내유동470,1,,경기도 고양시 덕양구 내유동 1012-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내유동473,1,,경기도 고양시 덕양구 내유동 1011-1,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내유동173,1,,경기도 고양시 덕양구 내유동 1003,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내유동172,1,,경기도 고양시 덕양구 내유동 1003,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동018,1,,경기도 고양시 덕양구 내곡동 52-2,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동076,1,,경기도 고양시 덕양구 내곡동 504-7,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동046,1,,경기도 고양시 덕양구 내곡동 504-5,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동044,1,,경기도 고양시 덕양구 내곡동 504-5,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동028,1,,경기도 고양시 덕양구 내곡동 504-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동025,1,,경기도 고양시 덕양구 내곡동 504-3,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
내곡동053,1,,경기도 고양시 덕양구 내곡동 504-18,,,,,031-8075-5308,경기도 고양시 덕양구청 안전건설과,2026-01-30,3940000,경기도 고양시
