무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
104,경상남도,창원시,기타,,신촌로,3,경상남도 창원시 성산구 신촌로 83,,35.20225828,128.6285649,양곡상가아파트(웅남어린이공원),4,0,,,,,경상남도 창원시 성산구 경제교통과,055-272-4441,2025-11-19,5670000,경상남도 창원시
134,경상남도,창원시,기타,,북성로,3,경상남도 창원시 마산합포구 북성로 96,,35.21571414,128.570675,노산동 상남우체국앞,4,0,,,,,경상남도 창원시 마산합포구 경제교통과,055-220-4441,2025-11-19,5670000,경상남도 창원시
133,경상남도,창원시,기타,,해안대로,3,경상남도 창원시 마산합포구 해안대로 1,,35.18079296,128.5590674,"월영광장 교차로, 삼우빌딩 주변",4,0,,,,,경상남도 창원시 마산합포구 경제교통과,055-220-4441,2025-11-19,5670000,경상남도 창원시
132,경상남도,창원시,기타,,해안대로,3,경상남도 창원시 마산합포구 해안대로 1,,35.18079296,128.5590674,월영광장 교차로,4,0,,,,,경상남도 창원시 마산합포구 경제교통과,055-220-4441,2025-11-19,5670000,경상남도 창원시
131,경상남도,창원시,기타,,3.15대로,3,경상남도 창원시 마산합포구 3.15대로 314,,35.20297538,128.5721778,서성광장 교차로,4,0,,,,,경상남도 창원시 마산합포구 경제교통과,055-220-4441,2025-11-19,5670000,경상남도 창원시
130,경상남도,창원시,기타,,합포로,3,경상남도 창원시 마산합포구 합포로 21,,35.20310861,128.5745952,어시장 흥농종묘사 앞,4,0,,,,,경상남도 창원시 마산합포구 경제교통과,055-220-4441,2025-11-19,5670000,경상남도 창원시
129,경상남도,창원시,기타,,3.15대로,3,경상남도 창원시 마산합포구 3.15대로 230,,35.19864162,128.5672193,제일병원 앞,4,0,,,,,경상남도 창원시 마산합포구 경제교통과,055-220-4441,2025-11-19,5670000,경상남도 창원시
13,강원특별자치도,양양군,일반국도,44,설악로,3,,강원특별자치도 양양군 서면 오색리 산 1-10,38.085260,128.449624,오색탐방로 입구 매표소,4,30,,,99,2022,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
12,강원특별자치도,양양군,기타,,한고개길,3,,강원특별자치도 양양군 양양읍 성내리 126-6,38.079559,128.614964,종합운동장 앞,4,30,,,99,2021,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
11,강원특별자치도,양양군,기타,,양양로,3,,강원특별자치도 양양군 양양읍 남문리 364,38.075258,128.619760,하나안경원 앞,4,30,,,99,2021,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
10,강원특별자치도,양양군,기타,,일출로,3,,강원특별자치도 양양군 양양읍 남문리 226-9,38.073989,128.624464,농협하나로마트 앞 제방도로,4,30,,,99,2021,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
9,강원특별자치도,양양군,기타,,일출로,3,,강원특별자치도 양양군 양양읍 남문리 226-9,38.073989,128.624464,전통시장 주차타워 앞 제방도로,4,30,,,99,2020,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
8,강원특별자치도,양양군,기타,,일출로,3,,강원특별자치도 양양군 양양읍 연창리 203-3,38.077844,128.627485,문화복지회관 앞 제방도로,4,30,,,99,2020,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
7,강원특별자치도,양양군,기타,,남문로,3,,강원특별자치도 양양군 양양읍 군행리 5-3,38.074495,128.619017,양양군의회 입구,4,30,,,99,2018,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
6,강원특별자치도,양양군,기타,,남문5길,3,,강원특별자치도 양양군 양양읍 남문리 73-1,38.074793,128.622433,BYC가게 앞,4,30,,,99,2018,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
5,강원특별자치도,양양군,기타,,남문로,3,,강원특별자치도 양양군 양양읍 남문리 193-2,38.073516,128.620527,산립조합 앞,4,30,,,99,2017,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
4,강원특별자치도,양양군,기타,,양양로,3,,강원특별자치도 양양군 양양읍 남문리 9-4,38.076336,128.624260,새한공업사 앞,4,30,,,99,2017,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
3,강원특별자치도,양양군,기타,,군청길,3,,강원특별자치도 양양군 양양읍 남문리 363,38.077649,128.624529,양양초등학교 후문 사거리,4,30,,,2,2017,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
2,강원특별자치도,양양군,기타,,양양로,3,,강원특별자치도 양양군 양양읍 남문리 82-1,38.075106,128.621365,이디야커피 앞,4,30,,,99,2016,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
1,강원특별자치도,양양군,기타,,양양로,3,,강원특별자치도 양양군 양양읍 남문리 32-1,38.076028,128.622902,천동빌딩 맞은편,4,30,,,99,2015,강원특별자치도 양양군청,033-670-2171,2025-06-26,4351000,강원특별자치도 양양군
227,경기도,남양주시,시도,,경춘로,01,,경기도 남양주시 화도읍 녹촌리 570,37.650768,127.294526,화도읍 은솔초등학교 후문 주변,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
226,경기도,남양주시,시도,,진건오남로,01,,경기도 남양주시 오남읍 양지리 100-11,37.698618,127.202283,오남읍 지오빌딩 주변,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
225,경기도,남양주시,시도,,다산순환로,01,,경기도 남양주시 다산동 6260,37.6261098,127.1522229,다산동 다산자이아이비플레이스몰 부근,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
224,경기도,남양주시,시도,,별내3로,02,,경기도 남양주시 별내동 836,37.667734,127.116277,별내동 별가람역사거리,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
223,경기도,남양주시,시도,,미금로,01,,경기도 남양주시 다산동 6275,37.6122156,127.1536173,다산동 지식산업센터 부근,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
222,경기도,남양주시,시도,,강변북로,01,,경기도 남양주시 다산동 6296,37.5953427,127.1732162,다산동 현대테라타워 부근_4,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
221,경기도,남양주시,시도,,다산지금로,02,,경기도 남양주시 수석동 283-1,37.5945904,127.1721041,다산동 현대테라타워 부근_3,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
220,경기도,남양주시,시도,,고산로,01,,경기도 남양주시 다산동 6293-3,37.5955449,127.1713561,다산동 현대테라타워 부근_2,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
219,경기도,남양주시,시도,,다산순환로,01,,경기도 남양주시 다산동 6258,37.5965993,127.1718882,다산동 현대테라타워 부근_1,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
218,경기도,남양주시,시도,,다산순환로,01,,경기도 남양주시 다산동 6259-1,37.626982,127.1498336,다산동 자이아이비플레이스 정문 부근,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
217,경기도,남양주시,시도,,다산순환로,01,,경기도 남양주시 다산동 6130-5,37.6225762,127.1532254,다산동 유승한내들 아파트 후문 부근,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
216,경기도,남양주시,시도,,가운로2길,01,,경기도 남양주시 다산동 723,37.6186469,127.1581227,다산동 세계로마트 부근,4,30,,,2,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
215,경기도,남양주시,시도,,별내3로,01,,경기도 남양주시 별내동 810,37.6011422,127.1564795,별내동 가운초등학교 부근,4,0,,,2,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
214,경기도,남양주시,시도,,백봉로,01,,경기도 남양주시 호평동 740,37.66963,127.115178,호평동 덕송초등학교  부근,4,30,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
213,경기도,남양주시,시도,,마치로,01,,경기도 남양주시 호평동 739,37.652441,127.254388,호평동 두산알프하임아파트 상가 부근,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
212,경기도,남양주시,지방도,383,경춘북로,02,경기도 남양주시 경춘북로 613번길 15,경기도 남양주시 퇴계원읍 퇴계원리 128-32,37.653873,127.257069,퇴계원읍 두산알프하임아파트 진입로,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
211,경기도,남양주시,지방도,387,수레로,01,,경기도 남양주시 화도읍 창현리 743,37.651245,127.150668,화도읍 쌍용예가아파트 부근,4,30,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
210,경기도,남양주시,시도,,먹갓로,01,경기도 남양주시 화도읍 먹갓원터길 18,경기도 남양주시 화도읍 묵현리 375-4,37.648717,127.303972,화도읍 마석초등학교 부근,4,30,,,2,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
209,경기도,남양주시,시도,,수레로,01,,경기도 남양주시 화도읍 차산리 79-11,37.656727,127.279495,화도읍 천마초등학교 부근,4,30,,,2,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
208,경기도,남양주시,시도,,재재기로,02,,경기도 남양주시 화도읍 차산리 428-2,37.636678,127.301768,화도읍 차산초등학교 부근,4,30,,,2,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
207,경기도,남양주시,시도,,해밀예당3로,01,,경기도 남양주시 진접읍 금곡리 972-2,37.616462,127.304901,화도읍 쿠팡 등 물류센터 진입로,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
206,경기도,남양주시,시도,,장현로,01,,경기도 남양주시 진접읍 장현리 379,37.7212936,127.1950373,진접읍 반도프라자 부근,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
205,경기도,남양주시,시도,,부평로,01,,경기도 남양주시 진접읍 부평리 733-6,37.718712,127.182124,진접읍 장현초등학교 부근,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
204,경기도,남양주시,시도,,부평로,01,,경기도 남양주시 진접읍 부평리 731-7,37.7345666,127.1978432,진접읍 서희스타힐스 105동 부근,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
203,경기도,남양주시,시도,,부평로,02,경기도 남양주시 진접읍 부평로 14번길 41,경기도 남양주시 진접읍 부평리 637-14,37.7356852,127.1976987,진접읍 서희스타힐스 101동 부근,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
202,경기도,남양주시,시도,,부평로,02,,경기도 남양주시 진접읍 부평리 656-1,37.7367621,127.1974622,진접읍 더샵퍼스트시티 107동 부근,4,30,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
201,경기도,남양주시,기타,,부평로,01,,경기도 남양주시 진접읍 부평리 703,37.7357072,127.1992309,진접읍 더샵퍼스트시티 정문부근,4,0,,,,2022,경기도 남양주시청,031-590-5397,2025-04-24,3990000,경기도 남양주시
송탄-276V,경기도,평택시,시도,,송탄로,3,경기도 평택시 송탄로 379,경기도 평택시 지산동 988-27,37.077511,127.057692,지산동 988-27,4,0,,,,2024,경기도 평택시청,031-8024-4884,2025-07-01,3910000,경기도 평택시
송탄-017V,경기도,평택시,시도,,송탄2로,3,경기도 평택시 송탄2로9번길 66,"경기도 평택시 지산동 847-6 (구,유정연립,피죤아파트)",37.074523,127.056368,"지산동 847-6 (구,유정연립,피죤아파트)",4,0,,,,2019,경기도 평택시청,031-8024-4884,2025-07-01,3910000,경기도 평택시
송탄-016V,경기도,평택시,시도,,송탄로,3,경기도 평택시 송탄로371번길 6,경기도 평택시 지산동 798-20 경원프라자 앞,37.076828,127.057798,지산동 798-20 경원프라자 앞,4,0,,,,2019,경기도 평택시청,031-8024-4884,2025-07-01,3910000,경기도 평택시
송탄-002V,경기도,평택시,시도,,송탄로,3,경기도 평택시 송탄로 407,경기도 평택시 지산동 761-19 송탄버스터미널 옆,37.080303,127.057857,지산동 761-19 송탄버스터미널 옆,4,0,,,,2021,경기도 평택시청,031-8024-4884,2025-07-01,3910000,경기도 평택시
송탄-005V,경기도,평택시,시도,,탄현로,3,경기도 평택시 탄현로 336,경기도 평택시 지산동 754-38 온누리신세계약국앞,37.081993,127.056471,지산동 754-38 온누리신세계약국앞,4,0,,,,2019,경기도 평택시청,031-8024-4884,2025-07-01,3910000,경기도 평택시
송탄-003V,경기도,평택시,시도,,송탄로,3,경기도 평택시 송탄로 431,경기도 평택시 지산동 735-13 송북시장제1주차장 앞,37.082052,127.057923,지산동 735-13 송북시장제1주차장 앞,4,0,,,,2019,경기도 평택시청,031-8024-4884,2025-07-01,3910000,경기도 평택시
송탄-145V,경기도,평택시,시도,,송탄공원로,3,경기도 평택시 송탄공원로 91,경기도 평택시 지산동 687,37.075652,127.059652,지산동 687,4,0,,,,2020,경기도 평택시청,031-8024-4884,2025-07-01,3910000,경기도 평택시
송탄-020V,경기도,평택시,시도,,지산3로,3,경기도 평택시 지산3로 58,경기도 평택시 지산동 642 송북초교 정문 앞,37.080368,127.064403,지산동 642 송북초교 정문 앞,4,0,,,,2019,경기도 평택시청,031-8024-4884,2025-07-01,3910000,경기도 평택시
송탄-021V,경기도,평택시,시도,,지산천로,3,경기도 평택시 지산천로 40,경기도 평택시 지산동 464 라이프아파트 9동 앞,37.082179,127.062197,지산동 464 라이프아파트 9동 앞,4,0,,,,2019,경기도 평택시청,031-8024-4884,2025-07-01,3910000,경기도 평택시
송탄-112V,경기도,평택시,시도,,지산3로,3,경기도 평택시 지산3로 52,경기도 평택시 지산동 1199,37.079701,127.064598,지산동 1199,4,0,,,,2019,경기도 평택시청,031-8024-4884,2025-07-01,3910000,경기도 평택시
송탄-081V,경기도,평택시,시도,,지산로,3,경기도 평택시 지산로 29,경기도 평택시 지산동 1114,37.079232,127.057986,지산동 1114,4,0,,,,2025,경기도 평택시청,031-8024-4884,2025-07-01,3910000,경기도 평택시
송탄-029V,경기도,평택시,시도,,지산2로,3,경기도 평택시 지산2로 57,경기도 평택시 지산동 1090 지산초교 사거리,37.077747,127.062688,지산동 1090 지산초교 사거리,4,0,,,,2023,경기도 평택시청,031-8024-4884,2025-07-01,3910000,경기도 평택시
